,date,price_pesos,exchange,price_usd,gas_price,coal_price,gas_rate,coal_rate,log_price
4489,2019-08-04,2292.3654166666665,51.6,44.425686369509044,10.8609986382401,2.6293622141997592,4.090386883310365,16.895993305749204,3.354969625952559
4490,2019-08-05,2659.6749999999997,52.03990000000001,51.10838030050019,10.8609986382401,2.6293622141997592,4.705679652748922,19.437557908336686,3.41062967297753
4491,2019-08-06,2662.9025,52.0864,51.12471777661731,10.8609986382401,2.6293622141997592,4.707183886076013,19.443771383235234,3.4104843394619535
4492,2019-08-07,2386.8279166666666,52.2782,45.656275783532465,10.8609986382401,2.6293622141997592,4.20369040677189,17.364011522249644,3.360007923107981
4493,2019-08-08,2488.2675,52.128099999999996,47.73370792336571,10.8609986382401,2.6293622141997592,4.394964911909832,18.154101274286912,3.387253430507913
4494,2019-08-09,2434.2058333333334,51.97979999999999,46.829842233585616,10.8609986382401,2.6293622141997592,4.311743679692962,17.81034274421494,3.3813204662687855
4495,2019-08-10,2682.9758333333334,51.97979999999999,51.61573983226818,10.8609986382401,2.6293622141997592,4.7523935460719215,19.630517071219614,3.424724392828365
4496,2019-08-11,2805.665833333333,51.97979999999999,53.97607981049049,10.8609986382401,2.6293622141997592,4.969716101468612,20.528202435934826,3.4412090297651456
4497,2019-08-12,2489.4016666666666,52.19219999999999,47.69681421106347,10.8609986382401,2.6293622141997592,4.391568013196269,18.14006984411613,3.388860558931962
4498,2019-08-13,7802.763333333333,52.34630000000001,149.06045572148048,10.8609986382401,2.6293622141997592,13.724378456015904,56.690727095904016,3.7816632647471184
4499,2019-08-14,4436.1033333333335,52.3606,84.72216386621493,10.8609986382401,2.6293622141997592,7.800586915453586,32.221564381155424,3.616376630467021
4500,2019-08-15,3929.7275000000004,52.6987,74.56972373132544,10.8609986382401,2.6293622141997592,6.865825714108422,28.360384631913703,3.5647234667874295
4501,2019-08-16,3652.9266666666667,52.37629999999999,69.7438854341881,10.8609986382401,2.6293622141997592,6.421498405186184,26.525020043849114,3.533270835775324
4502,2019-08-17,2877.732083333334,52.37629999999999,54.94340156393891,10.8609986382401,2.6293622141997592,5.058779896214208,20.89609459937448,3.4435420156334087
4503,2019-08-18,2752.9379166666663,52.37629999999999,52.56075585076965,10.8609986382401,2.6293622141997592,4.839403594593077,19.989925909377384,3.433208763476184
4504,2019-08-19,3159.7687499999997,52.3921,60.31002288512963,10.8609986382401,2.6293622141997592,5.5528984851159295,22.937129985145408,3.4720058452628053
4505,2019-08-20,3398.04125,52.333,64.931138096421,10.8609986382401,2.6293622141997592,5.978376414467753,24.69463421424524,3.5054446958528405
4506,2019-08-21,2736.5458333333336,52.18030000000001,52.44404178077423,10.8609986382401,2.6293622141997592,4.828657430830153,19.945537171543883,3.432378033645344
